29,8921201061247030172f,010,31.60,47.00,14.43,48.00,0.00,0.44,6.69,1662049306
29,8921201061247030172f,010,31.60,47.00,14.43,48.00,0.00,0.44,6.69,1662049306
29,8921201061247030172f,010,31.60,47.00,14.43,48.00,0.00,0.44,6.69,1662049306
29,8921201061247030172f,010,31.60,47.00,14.43,48.00,0.00,0.44,6.69,1662049306
29,8921201061247030172f,010,31.60,47.00,14.43,48.00,0.00,0.44,6.69,1662049306
